# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P07437	uniprotkb:Q8AZK7	uniprotkb:P05218|uniprotkb:Q8WUC1|uniprotkb:Q9CY33|ensembl:ENSP00000339001.7|ensembl:ENSP00000373058.4|ensembl:ENSP00000399155.2|ensembl:ENSP00000400663.2|ensembl:ENSP00000401317.2|ensembl:ENSP00000406811.2|ensembl:ENSP00000410071.2|ensembl:ENSP00000410829.2|intact:EBI-350864|uniprotkb:P07437	intact:EBI-1185167|uniprotkb:Q8AZK7	psi-mi:tbb5_human(display_short)|psi-mi:Tubulin beta chain(display_long)|uniprotkb:TUBB(gene name)|uniprotkb:OK/SW-cl.56(orf name)|uniprotkb:TUBB5(gene name synonym)|uniprotkb:Tubulin beta-5 chain(gene name synonym)	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9633086|imex:IM-22660-13	intact-miscore:0.5
uniprotkb:Q8AZK7	uniprotkb:P17844	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:O75681|uniprotkb:Q53Y61|uniprotkb:B4DLW8|uniprotkb:E7ETL9|uniprotkb:B5BU21|uniprotkb:D3DU32|ensembl:ENSP00000225792.5|ensembl:ENSP00000403085.3|ensembl:ENSP00000463168.2|ensembl:ENSP00000464337.2|ensembl:ENSP00000504794.1|intact:EBI-351962|uniprotkb:P17844	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:ddx5_human(display_short)|psi-mi:Probable ATP-dependent RNA helicase DDX5(display_long)|uniprotkb:DDX5(gene name)|uniprotkb:RNA helicase p68(gene name synonym)|uniprotkb:DEAD box protein 5(gene name synonym)|uniprotkb:G17P1(gene name synonym)|uniprotkb:HELR(gene name synonym)|uniprotkb:HLR1(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9633095|imex:IM-22660-15	intact-miscore:0.5
uniprotkb:P13285	uniprotkb:Q9NZM1	uniprotkb:Q8AZK9|intact:MINT-6768292|intact:MINT-4052833|uniprotkb:Q777H4|intact:EBI-7181113|uniprotkb:P13285	uniprotkb:Q5VWW2|uniprotkb:Q5VWW3|uniprotkb:Q5VWW4|uniprotkb:Q5VWW5|uniprotkb:Q7Z642|uniprotkb:Q8IWH0|uniprotkb:Q9HBU3|uniprotkb:Q9NZM0|uniprotkb:Q9ULL3|uniprotkb:Q9Y4U4|uniprotkb:B3KQN5|ensembl:ENSP00000352208.4|intact:EBI-1994363|uniprotkb:Q9NZM1	psi-mi:lmp2_ebvb9(display_short)|psi-mi:Latent membrane protein 2(display_long)|uniprotkb:LMP2(gene name)|uniprotkb:Terminal protein(gene name synonym)	psi-mi:myof_human(display_short)|psi-mi:Myoferlin(display_long)|uniprotkb:Myof(gene name)|uniprotkb:Fer-1-like protein 3(gene name synonym)|uniprotkb:Fer1l3(gene name synonym)|uniprotkb:Kiaa1207(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733017|psi-mi:"MI:0471"|imex:IM-25307-5	intact-miscore:0.35
uniprotkb:P13285	uniprotkb:Q96PU5	uniprotkb:Q8AZK9|intact:MINT-6768292|intact:MINT-4052833|uniprotkb:Q777H4|intact:EBI-7181113|uniprotkb:P13285	uniprotkb:O43165|uniprotkb:Q7Z5F1|uniprotkb:Q7Z5F2|uniprotkb:Q7Z5N3|uniprotkb:Q8N5A7|uniprotkb:Q8WUU9|uniprotkb:Q9BW58|uniprotkb:Q9H2W4|uniprotkb:Q9NT88|uniprotkb:Q3LSM7|ensembl:ENSP00000383199.2|intact:EBI-28979180|intact:EBI-717962|uniprotkb:Q96PU5	psi-mi:lmp2_ebvb9(display_short)|psi-mi:Latent membrane protein 2(display_long)|uniprotkb:LMP2(gene name)|uniprotkb:Terminal protein(gene name synonym)	psi-mi:ned4l_human(display_short)|psi-mi:E3 ubiquitin-protein ligase NEDD4-like(display_long)|uniprotkb:NEDD4L(gene name)|uniprotkb:HECT-type E3 ubiquitin transferase NED4L(gene name synonym)|uniprotkb:NEDL3(gene name synonym)|uniprotkb:KIAA0439(gene name synonym)|uniprotkb:NEDD4.2(gene name synonym)|uniprotkb:Nedd4-2(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733017|psi-mi:"MI:0471"|imex:IM-25307-5	intact-miscore:0.35
uniprotkb:P03211	uniprotkb:P61513	uniprotkb:Q777E1|intact:EBI-996522|uniprotkb:P03211	uniprotkb:P12751|intact:EBI-1051378|uniprotkb:Q6FGF5|ensembl:ENSP00000418082.1|intact:EBI-356793|uniprotkb:P61513	psi-mi:ebna1_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen 1(display_long)|uniprotkb:EBNA1(gene name)|uniprotkb:BKRF1(orf name)	psi-mi:rl37a_human(display_short)|psi-mi:Large ribosomal subunit protein eL43(display_long)|uniprotkb:RPL37A(gene name)|uniprotkb:60S ribosomal protein L37a(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11722110|psi-mi:"MI:0471"|imex:IM-25307-617	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:P46379	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:A2ADJ7|uniprotkb:A3KQ42|uniprotkb:A3KQ44|uniprotkb:A6NGY6|uniprotkb:A6PWF7|uniprotkb:O95874|uniprotkb:Q5HYL9|uniprotkb:Q5SQ35|uniprotkb:Q5SQ36|uniprotkb:Q5SQ37|uniprotkb:Q5SQ41|uniprotkb:Q5SRP8|uniprotkb:Q5SRP9|uniprotkb:Q5STC1|uniprotkb:Q5STX1|uniprotkb:Q5STX3|uniprotkb:Q96SA6|uniprotkb:Q9BCN4|uniprotkb:B0UX84|uniprotkb:B4DZ12|uniprotkb:B4E3V4|uniprotkb:E7EMZ4|uniprotkb:F8VXY4|ensembl:ENSP00000354368.5|ensembl:ENSP00000390966.2|ensembl:ENSP00000397894.2|intact:EBI-347552|uniprotkb:P46379	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:bag6_human(display_short)|psi-mi:Large proline-rich protein BAG6(display_long)|uniprotkb:BAG6(gene name)|uniprotkb:Protein Scythe(gene name synonym)|uniprotkb:BAG family molecular chaperone regulator 6(gene name synonym)|uniprotkb:BCL2-associated athanogene 6(gene name synonym)|uniprotkb:Protein G3(gene name synonym)|uniprotkb:HLA-B-associated transcript 3(gene name synonym)|uniprotkb:G3(gene name synonym)|uniprotkb:BAT3(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:P16070	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:P22511|uniprotkb:Q04858|uniprotkb:Q13419|uniprotkb:Q13957|uniprotkb:Q13958|uniprotkb:Q13959|uniprotkb:Q13960|uniprotkb:Q13961|uniprotkb:Q13967|uniprotkb:Q13968|uniprotkb:Q13980|uniprotkb:Q15861|uniprotkb:Q16064|uniprotkb:Q16065|uniprotkb:Q16066|uniprotkb:Q16208|uniprotkb:Q16522|uniprotkb:Q86T72|uniprotkb:Q86Z27|uniprotkb:Q8N694|uniprotkb:Q92493|uniprotkb:Q96J24|uniprotkb:Q9UJ36|uniprotkb:Q9H5A5|uniprotkb:A5YRN9|uniprotkb:Q9UC28|uniprotkb:Q9UC29|uniprotkb:Q9UC30|uniprotkb:Q9UCB0|uniprotkb:D3DR12|uniprotkb:D3DR13|uniprotkb:B6EAT9|uniprotkb:O95370|ensembl:ENSP00000398632.2|intact:EBI-490245|uniprotkb:P16070	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:cd44_human(display_short)|psi-mi:CD44 antigen(display_long)|uniprotkb:CD44(gene name)|uniprotkb:MIC4(gene name synonym)|uniprotkb:MDU3(gene name synonym)|uniprotkb:MDU2(gene name synonym)|uniprotkb:LHR(gene name synonym)|uniprotkb:Heparan sulfate proteoglycan(gene name synonym)|uniprotkb:Hyaluronate receptor(gene name synonym)|uniprotkb:Hermes antigen(gene name synonym)|uniprotkb:GP90 lymphocyte homing/adhesion receptor(gene name synonym)|uniprotkb:Phagocytic glycoprotein 1(gene name synonym)|uniprotkb:HUTCH-I(gene name synonym)|uniprotkb:Extracellular matrix receptor III(gene name synonym)|uniprotkb:Phagocytic glycoprotein I(gene name synonym)|uniprotkb:CDw44(gene name synonym)|uniprotkb:Epican(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:Q9Y520	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:Q05DM8|uniprotkb:Q9HA05|uniprotkb:Q9UF29|uniprotkb:Q9NSM8|uniprotkb:Q9H2N2|uniprotkb:Q9NXL3|uniprotkb:Q6PD54|uniprotkb:Q49A39|uniprotkb:Q9UPQ6|intact:EBI-2824421|intact:EBI-2685847|uniprotkb:Q9Y520	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:prc2c_human(display_short)|psi-mi:Protein PRRC2C(display_long)|uniprotkb:PRRC2C(gene name)|uniprotkb:Proline-rich and coiled-coil-containing protein 2C(gene name synonym)|uniprotkb:BAT2L2(gene name synonym)|uniprotkb:HLA-B-associated transcript 2-like 2(gene name synonym)|uniprotkb:HBV XAg-transactivated protein 2(gene name synonym)|uniprotkb:HBV X-transactivated gene 2 protein(gene name synonym)|uniprotkb:BAT2 domain-containing protein 1(gene name synonym)|uniprotkb:XTP2(gene name synonym)|uniprotkb:KIAA1096(gene name synonym)|uniprotkb:BAT2D1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:O00232	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:Q53HA2|uniprotkb:Q6P053|uniprotkb:A6NP15|ensembl:ENSP00000348442.3|intact:EBI-359733|uniprotkb:O00232	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:psd12_human(display_short)|psi-mi:26S proteasome non-ATPase regulatory subunit 12(display_long)|uniprotkb:PSMD12(gene name)|uniprotkb:26S proteasome regulatory subunit RPN5(gene name synonym)|uniprotkb:26S proteasome regulatory subunit p55(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:Q9UNM6	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:O75831|uniprotkb:Q9UNV3|uniprotkb:Q53XU2|intact:EBI-1058479|uniprotkb:B3KT15|ensembl:ENSP00000436186.1|intact:EBI-356070|uniprotkb:Q9UNM6	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:psd13_human(display_short)|psi-mi:26S proteasome non-ATPase regulatory subunit 13(display_long)|uniprotkb:PSMD13(gene name)|uniprotkb:26S proteasome regulatory subunit RPN9(gene name synonym)|uniprotkb:26S proteasome regulatory subunit p40.5(gene name synonym)|uniprotkb:26S proteasome regulatory subunit S11(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:O00487	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:O00176|uniprotkb:B3KNW2|ensembl:ENSP00000386541.3|intact:EBI-722193|uniprotkb:O00487	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:psde_human(display_short)|psi-mi:26S proteasome non-ATPase regulatory subunit 14(display_long)|uniprotkb:PSMD14(gene name)|uniprotkb:POH1(gene name synonym)|uniprotkb:26S proteasome-associated PAD1 homolog 1(gene name synonym)|uniprotkb:26S proteasome regulatory subunit RPN11(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG96	uniprotkb:P01023	intact:EBI-11733856|uniprotkb:Q2MG96	uniprotkb:Q13677|uniprotkb:Q59F47|uniprotkb:Q5QTS0|uniprotkb:Q68DN2|uniprotkb:Q6PIY3|uniprotkb:Q6PN97|ensembl:ENSP00000323929.8|intact:EBI-640741|uniprotkb:P01023	psi-mi:q2mg96_ebvb9(display_short)|uniprotkb:BGLF3.5(gene name)	psi-mi:a2mg_human(display_short)|psi-mi:Alpha-2-macroglobulin(display_long)|uniprotkb:A2M(gene name)|uniprotkb:FWP007(orf name)|uniprotkb:C3 and PZP-like alpha-2-macroglobulin domain-containing protein 5(gene name synonym)|uniprotkb:CPAMD5(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733890|psi-mi:"MI:0471"|imex:IM-25307-589	intact-miscore:0.35
uniprotkb:Q2MG96	uniprotkb:P40227	intact:EBI-11733856|uniprotkb:Q2MG96	uniprotkb:Q3KP28|uniprotkb:Q75LP4|uniprotkb:Q96S46|intact:EBI-5912031|uniprotkb:A6NCD2|ensembl:ENSP00000275603.4|intact:EBI-26518976|intact:EBI-356687|uniprotkb:P40227	psi-mi:q2mg96_ebvb9(display_short)|uniprotkb:BGLF3.5(gene name)	psi-mi:tcpz_human(display_short)|psi-mi:T-complex protein 1 subunit zeta(display_long)|uniprotkb:CCT6A(gene name)|uniprotkb:Chaperonin containing T-complex polypeptide 1 subunit 6A(gene name synonym)|uniprotkb:Acute morphine dependence-related protein 2(gene name synonym)|uniprotkb:HTR3(gene name synonym)|uniprotkb:Tcp20(gene name synonym)|uniprotkb:CCT-zeta-1(gene name synonym)|uniprotkb:CCTZ(gene name synonym)|uniprotkb:CCT6(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733890|psi-mi:"MI:0471"|imex:IM-25307-589	intact-miscore:0.35
uniprotkb:Q69117	uniprotkb:P49368	uniprotkb:Q1HVI3|uniprotkb:Q2MG97|intact:EBI-11733915|uniprotkb:Q69117	uniprotkb:Q5SZY1|uniprotkb:Q9BR64|uniprotkb:A6NE14|ensembl:ENSP00000295688.3|intact:EBI-356673|uniprotkb:P49368	psi-mi:q69117_ebvg(display_short)|uniprotkb:HHV4-K4123Mi_BFRF1A(orf name)|uniprotkb:BFRF1A(gene name)	psi-mi:tcpg_human(display_short)|psi-mi:T-complex protein 1 subunit gamma(display_long)|uniprotkb:CCT3(gene name)|uniprotkb:Chaperonin containing T-complex polypeptide 1 subunit 3(gene name synonym)|uniprotkb:hTRiC5(gene name synonym)|uniprotkb:CCT-gamma(gene name synonym)|uniprotkb:TRIC5(gene name synonym)|uniprotkb:CCTG(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733954|psi-mi:"MI:0471"|imex:IM-25307-453	intact-miscore:0.35
uniprotkb:Q69117	uniprotkb:P48643	uniprotkb:Q1HVI3|uniprotkb:Q2MG97|intact:EBI-11733915|uniprotkb:Q69117	uniprotkb:A8JZY8|ensembl:ENSP00000280326.4|uniprotkb:A8K2X8|uniprotkb:B4DYD8|intact:EBI-355710|uniprotkb:P48643	psi-mi:q69117_ebvg(display_short)|uniprotkb:HHV4-K4123Mi_BFRF1A(orf name)|uniprotkb:BFRF1A(gene name)	psi-mi:tcpe_human(display_short)|psi-mi:T-complex protein 1 subunit epsilon(display_long)|uniprotkb:CCT5(gene name)|uniprotkb:Chaperonin containing T-complex polypeptide 1 subunit 5(gene name synonym)|uniprotkb:CCT-epsilon(gene name synonym)|uniprotkb:KIAA0098(gene name synonym)|uniprotkb:CCTE(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733954|psi-mi:"MI:0471"|imex:IM-25307-453	intact-miscore:0.35
uniprotkb:Q69117	uniprotkb:P40227	uniprotkb:Q1HVI3|uniprotkb:Q2MG97|intact:EBI-11733915|uniprotkb:Q69117	uniprotkb:Q3KP28|uniprotkb:Q75LP4|uniprotkb:Q96S46|intact:EBI-5912031|uniprotkb:A6NCD2|ensembl:ENSP00000275603.4|intact:EBI-26518976|intact:EBI-356687|uniprotkb:P40227	psi-mi:q69117_ebvg(display_short)|uniprotkb:HHV4-K4123Mi_BFRF1A(orf name)|uniprotkb:BFRF1A(gene name)	psi-mi:tcpz_human(display_short)|psi-mi:T-complex protein 1 subunit zeta(display_long)|uniprotkb:CCT6A(gene name)|uniprotkb:Chaperonin containing T-complex polypeptide 1 subunit 6A(gene name synonym)|uniprotkb:Acute morphine dependence-related protein 2(gene name synonym)|uniprotkb:HTR3(gene name synonym)|uniprotkb:Tcp20(gene name synonym)|uniprotkb:CCT-zeta-1(gene name synonym)|uniprotkb:CCTZ(gene name synonym)|uniprotkb:CCT6(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733954|psi-mi:"MI:0471"|imex:IM-25307-453	intact-miscore:0.35
uniprotkb:Q69117	uniprotkb:P42892	uniprotkb:Q1HVI3|uniprotkb:Q2MG97|intact:EBI-11733915|uniprotkb:Q69117	intact:EBI-2907408|uniprotkb:A8K3P1|uniprotkb:B4E291|uniprotkb:Q14217|uniprotkb:Q17RN5|uniprotkb:Q2Z2K8|uniprotkb:Q58GE7|uniprotkb:Q5THM5|uniprotkb:Q5THM7|uniprotkb:Q5THM8|uniprotkb:Q9UJQ6|uniprotkb:Q9UPF4|uniprotkb:Q9UPM4|uniprotkb:Q9Y501|ensembl:ENSP00000364028.6|intact:EBI-2859983|uniprotkb:P42892	psi-mi:q69117_ebvg(display_short)|uniprotkb:HHV4-K4123Mi_BFRF1A(orf name)|uniprotkb:BFRF1A(gene name)	psi-mi:ece1_human(display_short)|psi-mi:Endothelin-converting enzyme 1(display_long)|uniprotkb:ECE1(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733954|psi-mi:"MI:0471"|imex:IM-25307-453	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:P23497	intact:EBI-1185167|uniprotkb:Q8AZK7	ensembl:ENSP00000264052.5|uniprotkb:E9PH61|uniprotkb:O75450|uniprotkb:Q13343|uniprotkb:Q96F70|uniprotkb:Q96T24|uniprotkb:Q96T95|uniprotkb:Q9NP33|uniprotkb:Q9UE32|uniprotkb:Q8TE34|uniprotkb:B4DDX5|uniprotkb:B8ZZD8|uniprotkb:F8WFE2|uniprotkb:E7EUA7|intact:EBI-751145|uniprotkb:P23497	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:sp100_human(display_short)|psi-mi:Nuclear autoantigen Sp-100(display_long)|uniprotkb:SP100(gene name)|uniprotkb:Speckled 100 kDa(gene name synonym)|uniprotkb:Nuclear dot-associated Sp100 protein(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11734159|psi-mi:"MI:0471"|imex:IM-25307-327	intact-miscore:0.48
