# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P06463	uniprotkb:Q9Y678	intact:EBI-1186926|uniprotkb:P06463	uniprotkb:A8K6M8|uniprotkb:B3KMF6|uniprotkb:Q54AC4|ensembl:ENSP00000325002.6|intact:EBI-1049127|uniprotkb:Q9Y678	psi-mi:ve6_hpv18(display_short)|psi-mi:Protein E6(display_long)|uniprotkb:E6(gene name)	psi-mi:copg1_human(display_short)|psi-mi:Coatomer subunit gamma-1(display_long)|uniprotkb:COPG1(gene name)|uniprotkb:Gamma-1-coat protein(gene name synonym)|uniprotkb:COPG(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724048|psi-mi:"MI:0471"|imex:IM-25307-623	intact-miscore:0.35
uniprotkb:P06463	uniprotkb:P27816	intact:EBI-1186926|uniprotkb:P06463	uniprotkb:Q59FT2|uniprotkb:Q68D74|uniprotkb:Q6ZUW9|uniprotkb:Q96NS9|uniprotkb:Q13082|uniprotkb:Q96A76|uniprotkb:Q86V26|ensembl:ENSP00000353375.6|intact:EBI-715255|uniprotkb:P27816	psi-mi:ve6_hpv18(display_short)|psi-mi:Protein E6(display_long)|uniprotkb:E6(gene name)	psi-mi:map4_human(display_short)|psi-mi:Microtubule-associated protein 4(display_long)|uniprotkb:Map4(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724048|psi-mi:"MI:0471"|imex:IM-25307-623	intact-miscore:0.35
uniprotkb:P06788	uniprotkb:P42677	intact:EBI-1776887|uniprotkb:P06788	uniprotkb:Q5T4L6|ensembl:ENSP00000499044.1|intact:EBI-356336|uniprotkb:P42677	psi-mi:ve7_hpv18(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)	psi-mi:rs27_human(display_short)|psi-mi:Small ribosomal subunit protein eS27(display_long)|uniprotkb:RPS27(gene name)|uniprotkb:40S ribosomal protein S27(gene name synonym)|uniprotkb:Metallopan-stimulin 1(gene name synonym)|uniprotkb:MPS1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724152|psi-mi:"MI:0471"|imex:IM-25307-447	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q8IV08	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q9BW87|uniprotkb:Q92853|intact:EBI-40264531|ensembl:ENSP00000348901.5|ensembl:ENSP00000386293.1|ensembl:ENSP00000386938.3|ensembl:ENSP00000387022.1|ensembl:ENSP00000387050.1|ensembl:ENSP00000515107.1|ensembl:ENSP00000515110.1|ensembl:ENSP00000515111.1|ensembl:ENSP00000515112.1|ensembl:ENSP00000515113.1|ensembl:ENSP00000515115.1|ensembl:ENSP00000515116.1|ensembl:ENSP00000515117.1|ensembl:ENSP00000515118.1|ensembl:ENSP00000515119.1|ensembl:ENSP00000515120.1|ensembl:ENSP00000515121.1|ensembl:ENSP00000515122.1|ensembl:ENSP00000515123.1|intact:EBI-2689908|uniprotkb:Q8IV08	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:pld3_human(display_short)|psi-mi:5'-3' exonuclease PLD3(display_long)|uniprotkb:PLD3(gene name)|uniprotkb:"(S,S)-bis(monoacylglycero)phosphate synthase PLD3"(gene name synonym)|uniprotkb:Phospholipase D3(gene name synonym)|uniprotkb:Hu-K4(gene name synonym)|uniprotkb:HindIII K4L homolog(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:P04844	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q5JYR6|uniprotkb:Q9UBE1|uniprotkb:Q6IBA5|uniprotkb:Q96E21|uniprotkb:Q9BUQ3|ensembl:ENSP00000237530.6|ensembl:ENSP00000517679.1|intact:EBI-719731|uniprotkb:P04844	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:rpn2_human(display_short)|psi-mi:Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2(display_long)|uniprotkb:RPN2(gene name)|uniprotkb:RIBIIR(gene name synonym)|uniprotkb:Ribophorin II(gene name synonym)|uniprotkb:Ribophorin-2(gene name synonym)|uniprotkb:Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 63 kDa subunit(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q15758	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:D0EYG6|uniprotkb:B4DR77|uniprotkb:B7ZB81|uniprotkb:E9PC01|uniprotkb:O95720|uniprotkb:Q96RL9|uniprotkb:Q9BWQ3|uniprotkb:Q9UNP2|uniprotkb:A8K9H5|uniprotkb:B4DWS4|ensembl:ENSP00000444408.1|intact:EBI-356576|uniprotkb:Q15758	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:aaat_human(display_short)|psi-mi:"Neutral amino acid transporter B(0)"(display_long)|uniprotkb:SLC1A5(gene name)|uniprotkb:Solute carrier family 1 member 5(gene name synonym)|uniprotkb:Baboon M7 virus receptor(gene name synonym)|uniprotkb:RD114/simian type D retrovirus receptor(gene name synonym)|uniprotkb:Sodium-dependent neutral amino acid transporter type 2(gene name synonym)|uniprotkb:RDRC(gene name synonym)|uniprotkb:RDR(gene name synonym)|uniprotkb:M7V1(gene name synonym)|uniprotkb:ASCT2(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q03135	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q9UGP1|uniprotkb:Q9UNG1|uniprotkb:Q9UQH6|ensembl:ENSP00000339191.2|intact:EBI-603614|uniprotkb:Q03135	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:cav1_human(display_short)|psi-mi:Caveolin-1(display_long)|uniprotkb:CAV1(gene name)|uniprotkb:CAV(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:P53621	intact:EBI-11724180|uniprotkb:P06792	intact:EBI-1188425|uniprotkb:Q5T201|uniprotkb:Q8IXZ9|intact:EBI-2559704|ensembl:ENSP00000241704.7|intact:EBI-11576606|intact:EBI-356273|uniprotkb:P53621	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:copa_human(display_short)|psi-mi:Coatomer subunit alpha(display_long)|uniprotkb:COPA(gene name)|uniprotkb:HEP-COP(gene name synonym)|uniprotkb:Alpha-coat protein(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06927	uniprotkb:O15439	uniprotkb:Q71BI2|intact:MINT-6732515|intact:EBI-8561748|uniprotkb:P06927	uniprotkb:Q8NEW8|uniprotkb:Q9Y6J2|uniprotkb:A9Z1Z7|uniprotkb:Q8IZN6|uniprotkb:Q8IVZ4|uniprotkb:B7Z3Q7|ensembl:ENSP00000494609.1|intact:EBI-4319622|uniprotkb:O15439	psi-mi:ve5_hpv16(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:mrp4_human(display_short)|psi-mi:ATP-binding cassette sub-family C member 4(display_long)|uniprotkb:ABCC4(gene name)|uniprotkb:Multidrug resistance-associated protein 4(gene name synonym)|uniprotkb:MOATB(gene name synonym)|uniprotkb:Multi-specific organic anion transporter B(gene name synonym)|uniprotkb:MRP/cMOAT-related ABC transporter(gene name synonym)|uniprotkb:MRP4(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724813|psi-mi:"MI:0471"|imex:IM-25307-585	intact-miscore:0.35
uniprotkb:P06927	uniprotkb:P04114	uniprotkb:Q71BI2|intact:MINT-6732515|intact:EBI-8561748|uniprotkb:P06927	uniprotkb:Q9UMN0|uniprotkb:P78479|uniprotkb:P78480|uniprotkb:Q7Z600|uniprotkb:Q13786|uniprotkb:O00502|uniprotkb:P78481|uniprotkb:Q4ZG63|uniprotkb:Q13779|uniprotkb:Q13788|uniprotkb:Q13785|uniprotkb:Q13787|uniprotkb:Q53QC8|ensembl:ENSP00000233242.1|intact:EBI-3926040|uniprotkb:P04114	psi-mi:ve5_hpv16(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:apob_human(display_short)|psi-mi:Apolipoprotein B-100(display_long)|uniprotkb:APOB(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724813|psi-mi:"MI:0471"|imex:IM-25307-585	intact-miscore:0.35
uniprotkb:P06927	uniprotkb:Q9NZM1	uniprotkb:Q71BI2|intact:MINT-6732515|intact:EBI-8561748|uniprotkb:P06927	uniprotkb:Q5VWW2|uniprotkb:Q5VWW3|uniprotkb:Q5VWW4|uniprotkb:Q5VWW5|uniprotkb:Q7Z642|uniprotkb:Q8IWH0|uniprotkb:Q9HBU3|uniprotkb:Q9NZM0|uniprotkb:Q9ULL3|uniprotkb:Q9Y4U4|uniprotkb:B3KQN5|ensembl:ENSP00000352208.4|intact:EBI-1994363|uniprotkb:Q9NZM1	psi-mi:ve5_hpv16(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:myof_human(display_short)|psi-mi:Myoferlin(display_long)|uniprotkb:Myof(gene name)|uniprotkb:Fer-1-like protein 3(gene name synonym)|uniprotkb:Fer1l3(gene name synonym)|uniprotkb:Kiaa1207(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724813|psi-mi:"MI:0471"|imex:IM-25307-585	intact-miscore:0.35
uniprotkb:P06927	uniprotkb:Q92508	uniprotkb:Q71BI2|intact:MINT-6732515|intact:EBI-8561748|uniprotkb:P06927	intact:EBI-28972558|uniprotkb:A7E2B7|uniprotkb:A6NHT9|uniprotkb:Q0KKZ9|ensembl:ENSP00000301015.9|intact:EBI-10986212|uniprotkb:Q92508	psi-mi:ve5_hpv16(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:piez1_human(display_short)|psi-mi:Piezo-type mechanosensitive ion channel component 1(display_long)|uniprotkb:PIEZO1(gene name)|uniprotkb:Protein FAM38A(gene name synonym)|uniprotkb:Membrane protein induced by beta-amyloid treatment(gene name synonym)|uniprotkb:KIAA0233(gene name synonym)|uniprotkb:FAM38A(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724813|psi-mi:"MI:0471"|imex:IM-25307-585	intact-miscore:0.35
uniprotkb:P06927	uniprotkb:P46778	uniprotkb:Q71BI2|intact:MINT-6732515|intact:EBI-8561748|uniprotkb:P06927	uniprotkb:Q16699|ensembl:ENSP00000346027.4|ensembl:ENSP00000351021.2|ensembl:ENSP00000370569.1|ensembl:ENSP00000370574.1|intact:EBI-350634|uniprotkb:P46778	psi-mi:ve5_hpv16(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:rl21_human(display_short)|psi-mi:Large ribosomal subunit protein eL21(display_long)|uniprotkb:RPL21(gene name)|uniprotkb:60S ribosomal protein L21(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724813|psi-mi:"MI:0471"|imex:IM-25307-585	intact-miscore:0.35
uniprotkb:P06927	uniprotkb:P04844	uniprotkb:Q71BI2|intact:MINT-6732515|intact:EBI-8561748|uniprotkb:P06927	uniprotkb:Q5JYR6|uniprotkb:Q9UBE1|uniprotkb:Q6IBA5|uniprotkb:Q96E21|uniprotkb:Q9BUQ3|ensembl:ENSP00000237530.6|ensembl:ENSP00000517679.1|intact:EBI-719731|uniprotkb:P04844	psi-mi:ve5_hpv16(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:rpn2_human(display_short)|psi-mi:Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2(display_long)|uniprotkb:RPN2(gene name)|uniprotkb:RIBIIR(gene name synonym)|uniprotkb:Ribophorin II(gene name synonym)|uniprotkb:Ribophorin-2(gene name synonym)|uniprotkb:Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 63 kDa subunit(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724813|psi-mi:"MI:0471"|imex:IM-25307-585	intact-miscore:0.35
uniprotkb:P06927	uniprotkb:Q01650	uniprotkb:Q71BI2|intact:MINT-6732515|intact:EBI-8561748|uniprotkb:P06927	uniprotkb:Q8IV97|uniprotkb:Q9UBN8|uniprotkb:Q9UP15|uniprotkb:Q9UQC0|ensembl:ENSP00000261622.4|intact:EBI-6138761|uniprotkb:Q01650	psi-mi:ve5_hpv16(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:lat1_human(display_short)|psi-mi:Large neutral amino acids transporter small subunit 1(display_long)|uniprotkb:SLC7A5(gene name)|uniprotkb:y+ system cationic amino acid transporter(gene name synonym)|uniprotkb:Solute carrier family 7 member 5(gene name synonym)|uniprotkb:L-type amino acid transporter 1(gene name synonym)|uniprotkb:Integral membrane protein E16(gene name synonym)|uniprotkb:CD98 light chain(gene name synonym)|uniprotkb:4F2 light chain(gene name synonym)|uniprotkb:MPE16(gene name synonym)|uniprotkb:LAT1(gene name synonym)|uniprotkb:CD98LC(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724813|psi-mi:"MI:0471"|imex:IM-25307-585	intact-miscore:0.35
uniprotkb:P06927	uniprotkb:P27105	uniprotkb:Q71BI2|intact:MINT-6732515|intact:EBI-8561748|uniprotkb:P06927	ensembl:ENSP00000286713.2|uniprotkb:Q14087|uniprotkb:Q15609|uniprotkb:Q5VX96|uniprotkb:Q96FK4|uniprotkb:B1AM77|intact:EBI-1211440|uniprotkb:P27105	psi-mi:ve5_hpv16(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:stom_human(display_short)|psi-mi:Stomatin(display_long)|uniprotkb:STOM(gene name)|uniprotkb:Erythrocyte membrane protein band 7.2(gene name synonym)|uniprotkb:Erythrocyte band 7 integral membrane protein(gene name synonym)|uniprotkb:Protein 7.2b(gene name synonym)|uniprotkb:EPB72(gene name synonym)|uniprotkb:BND7(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724813|psi-mi:"MI:0471"|imex:IM-25307-585	intact-miscore:0.35
uniprotkb:P03129	uniprotkb:O95782	intact:EBI-866453|uniprotkb:P03129	uniprotkb:Q96CI7|uniprotkb:Q96PP6|uniprotkb:Q96PP7|uniprotkb:Q9H070|intact:EBI-28973302|ensembl:ENSP00000351926.4|intact:EBI-353552|uniprotkb:O95782	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)	psi-mi:ap2a1_human(display_short)|psi-mi:AP-2 complex subunit alpha-1(display_long)|uniprotkb:AP2A1(gene name)|uniprotkb:Adaptor-related protein complex 2 subunit alpha-1(gene name synonym)|uniprotkb:100 kDa coated vesicle protein A(gene name synonym)|uniprotkb:Clathrin assembly protein complex 2 alpha-A large chain(gene name synonym)|uniprotkb:Alpha-adaptin A(gene name synonym)|uniprotkb:Plasma membrane adaptor HA2/AP2 adaptin alpha A subunit(gene name synonym)|uniprotkb:Alpha1-adaptin(gene name synonym)|uniprotkb:Adaptor protein complex AP-2 subunit alpha-1(gene name synonym)|uniprotkb:CLAPA1(gene name synonym)|uniprotkb:ADTAA(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11721568|psi-mi:"MI:0471"|imex:IM-25307-567	intact-miscore:0.35
uniprotkb:P03129	uniprotkb:Q96CW1	intact:EBI-866453|uniprotkb:P03129	uniprotkb:A6NE12|uniprotkb:P20172|uniprotkb:P53679|uniprotkb:D3DNT1|ensembl:ENSP00000292807.5|intact:EBI-297683|uniprotkb:Q96CW1	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)	psi-mi:ap2m1_human(display_short)|psi-mi:AP-2 complex subunit mu(display_long)|uniprotkb:AP2M1(gene name)|uniprotkb:Adaptor-related protein complex 2 subunit mu(gene name synonym)|uniprotkb:Clathrin assembly protein complex 2 mu medium chain(gene name synonym)|uniprotkb:Clathrin coat-associated protein AP50(gene name synonym)|uniprotkb:Clathrin coat assembly protein AP50(gene name synonym)|uniprotkb:HA2 50 kDa subunit(gene name synonym)|uniprotkb:Plasma membrane adaptor AP-2 50 kDa protein(gene name synonym)|uniprotkb:Adaptin-mu2(gene name synonym)|uniprotkb:KIAA0109(gene name synonym)|uniprotkb:CLAPM1(gene name synonym)|uniprotkb:AP-2 mu chain(gene name synonym)|uniprotkb:Adaptor protein complex AP-2 subunit mu(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11721568|psi-mi:"MI:0471"|imex:IM-25307-567	intact-miscore:0.35
uniprotkb:P03129	uniprotkb:Q00535	intact:EBI-866453|uniprotkb:P03129	uniprotkb:A1XKG3|ensembl:ENSP00000419782.1|intact:EBI-1041567|uniprotkb:Q00535	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)	psi-mi:cdk5_human(display_short)|psi-mi:Cyclin-dependent kinase 5(display_long)|uniprotkb:CDK5(gene name)|uniprotkb:PSSALRE(gene name synonym)|uniprotkb:Cyclin-dependent-like kinase 5(gene name synonym)|uniprotkb:CDKN5(gene name synonym)|uniprotkb:Serine/threonine-protein kinase PSSALRE(gene name synonym)|uniprotkb:Tau protein kinase II catalytic subunit(gene name synonym)|uniprotkb:Cell division protein kinase 5(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11721568|psi-mi:"MI:0471"|imex:IM-25307-567	intact-miscore:0.35
