# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q9WRJ7	uniprotkb:Q9HCM4	uniprotkb:Q9WRJ7|intact:EBI-14062676	uniprotkb:Q8IZ12|uniprotkb:Q9H975|uniprotkb:Q7Z5S1|ensembl:ENSP00000263713.5|intact:EBI-1047162|uniprotkb:Q9HCM4	psi-mi:q9wrj7_hhv8(display_short)|uniprotkb:KIE-1(gene name)|uniprotkb:K8(gene name synonym)	psi-mi:e41l5_human(display_short)|psi-mi:Band 4.1-like protein 5(display_long)|uniprotkb:EPB41L5(gene name)|uniprotkb:Erythrocyte membrane protein band 4.1-like 5(gene name synonym)|uniprotkb:KIAA1548(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062674|imex:IM-26114-63	intact-miscore:0.35
uniprotkb:E5LBS6	uniprotkb:Q9NR28	intact:EBI-14033439|uniprotkb:E5LBS6	uniprotkb:Q96LV0|uniprotkb:Q9BT11|uniprotkb:Q9HAV6|uniprotkb:B2RDQ0|ensembl:ENSP00000442360.2|uniprotkb:Q6W3F3|intact:EBI-517508|uniprotkb:Q9NR28	psi-mi:e5lbs6_hhv8(display_short)|uniprotkb:orf10(gene name)	psi-mi:dbloh_human(display_short)|psi-mi:Diablo IAP-binding mitochondrial protein(display_long)|uniprotkb:DIABLO(gene name)|uniprotkb:Second mitochondria-derived activator of caspases(gene name synonym)|uniprotkb:Diablo homolog, mitochondrial(gene name synonym)|uniprotkb:SMAC(gene name synonym)|uniprotkb:Direct IAP-binding protein with low pI(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062727|imex:IM-26114-151	intact-miscore:0.35
uniprotkb:E5LBS6	uniprotkb:P78332	intact:EBI-14033439|uniprotkb:E5LBS6	uniprotkb:O75524|uniprotkb:O60549|ensembl:ENSP00000266022.4|uniprotkb:Q86SS3|uniprotkb:B4E0G6|intact:EBI-2692323|uniprotkb:P78332	psi-mi:e5lbs6_hhv8(display_short)|uniprotkb:orf10(gene name)	psi-mi:rbm6_human(display_short)|psi-mi:RNA-binding protein 6(display_long)|uniprotkb:RBM6(gene name)|uniprotkb:RNA-binding protein DEF-3(gene name synonym)|uniprotkb:RNA-binding motif protein 6(gene name synonym)|uniprotkb:Protein G16(gene name synonym)|uniprotkb:Lung cancer antigen NY-LU-12(gene name synonym)|uniprotkb:DEF3(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062727|imex:IM-26114-151	intact-miscore:0.35
uniprotkb:E5LBS6	uniprotkb:Q9BYJ9	intact:EBI-14033439|uniprotkb:E5LBS6	uniprotkb:Q8N3G5|uniprotkb:Q8TBT1|uniprotkb:Q96AN4|uniprotkb:Q96S57|uniprotkb:Q9BTI7|uniprotkb:Q9NX79|ensembl:ENSP00000359364.3|intact:EBI-1051237|uniprotkb:Q9BYJ9	psi-mi:e5lbs6_hhv8(display_short)|uniprotkb:orf10(gene name)	psi-mi:ythd1_human(display_short)|psi-mi:YTH domain-containing family protein 1(display_long)|uniprotkb:YTHDF1(gene name)|uniprotkb:C20orf21(gene name synonym)|uniprotkb:Dermatomyositis associated with cancer putative autoantigen 1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062727|imex:IM-26114-151	intact-miscore:0.35
uniprotkb:E5LBS6	uniprotkb:O43148	intact:EBI-14033439|uniprotkb:E5LBS6	uniprotkb:D3DUJ5|uniprotkb:O94996|uniprotkb:Q9UIJ9|uniprotkb:B0YJ90|ensembl:ENSP00000262173.3|ensembl:ENSP00000372804.2|ensembl:ENSP00000446426.1|ensembl:ENSP00000466252.1|intact:EBI-877832|uniprotkb:O43148	psi-mi:e5lbs6_hhv8(display_short)|uniprotkb:orf10(gene name)	psi-mi:mces_human(display_short)|psi-mi:"mRNA cap guanine-N(7) methyltransferase"(display_long)|uniprotkb:RNMT(gene name)|uniprotkb:"mRNA (guanine-N(7))-methyltransferase"(gene name synonym)|uniprotkb:KIAA0398(gene name synonym)|uniprotkb:mRNA cap methyltransferase(gene name synonym)|uniprotkb:RG7MT1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062727|imex:IM-26114-151	intact-miscore:0.35
uniprotkb:Q98143	uniprotkb:P62699	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	uniprotkb:D6W568|uniprotkb:Q65Z97|uniprotkb:Q8R174|uniprotkb:Q9D6M1|uniprotkb:Q9UMX7|uniprotkb:Q9Y3C9|ensembl:ENSP00000261353.4|ensembl:ENSP00000368834.3|ensembl:ENSP00000368835.3|ensembl:ENSP00000383974.3|ensembl:ENSP00000385278.1|intact:EBI-11721624|uniprotkb:P62699	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:ypel5_human(display_short)|psi-mi:Protein yippee-like 5(display_long)|uniprotkb:Ypel5(gene name)|uniprotkb:CGI-127(orf name)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062843|imex:IM-26114-67	intact-miscore:0.35
uniprotkb:Q98143	uniprotkb:Q86SQ7	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	uniprotkb:Q3ZCR6|uniprotkb:Q8N5F2|uniprotkb:Q9P0F1|uniprotkb:O60527|ensembl:ENSP00000355499.3|ensembl:ENSP00000483550.1|intact:EBI-1047850|uniprotkb:Q86SQ7	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:sdcg8_human(display_short)|psi-mi:Serologically defined colon cancer antigen 8(display_long)|uniprotkb:SDCCAG8(gene name)|uniprotkb:HSPC085(orf name)|uniprotkb:NPHP10(gene name synonym)|uniprotkb:CCCAP(gene name synonym)|uniprotkb:Centrosomal colon cancer autoantigen protein(gene name synonym)|uniprotkb:Antigen NY-CO-8(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062843|imex:IM-26114-67	intact-miscore:0.35
uniprotkb:Q98143	uniprotkb:Q06190	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	uniprotkb:Q06189|uniprotkb:Q9NPQ5|uniprotkb:A8KAE7|uniprotkb:B7ZAE3|uniprotkb:B4DNU1|ensembl:ENSP00000264977.3|intact:EBI-949190|uniprotkb:Q06190	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:p2r3a_human(display_short)|psi-mi:Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha(display_long)|uniprotkb:PPP2R3A(gene name)|uniprotkb:PP2A subunit B isoform R3 isoform(gene name synonym)|uniprotkb:PP2A subunit B isoform PR72/PR130(gene name synonym)|uniprotkb:PP2A subunit B isoforms B72/B130(gene name synonym)|uniprotkb:PP2A subunit B isoforms B''-PR72/PR130(gene name synonym)|uniprotkb:Serine/threonine-protein phosphatase 2A 72/130 kDa regulatory subunit B(gene name synonym)|uniprotkb:PPP2R3(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062843|imex:IM-26114-67	intact-miscore:0.35
uniprotkb:Q98140	uniprotkb:Q9H6T3	uniprotkb:Q2HRA8|intact:EBI-14033488|uniprotkb:Q98140	uniprotkb:Q6PHR5|uniprotkb:B4DRW9|ensembl:ENSP00000005386.3|intact:EBI-356928|uniprotkb:Q9H6T3	psi-mi:q98140_hhv8(display_short)|uniprotkb:ORF24(gene name)	psi-mi:rpap3_human(display_short)|psi-mi:RNA polymerase II-associated protein 3(display_long)|uniprotkb:RPAP3(gene name)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062894|imex:IM-26114-89	intact-miscore:0.5
uniprotkb:P88970	uniprotkb:B1PKZ2	uniprotkb:P88970|intact:EBI-14032409|uniprotkb:Q80ID7|uniprotkb:O10382	uniprotkb:Q9TQG7|uniprotkb:Q9TQN5|uniprotkb:Q9UIN2|uniprotkb:P79505|uniprotkb:Q9MYA5|uniprotkb:Q9MYC4|uniprotkb:O19673|uniprotkb:O19695|uniprotkb:O19794|uniprotkb:O19795|uniprotkb:O43907|uniprotkb:O77938|uniprotkb:O98010|uniprotkb:P10315|intact:EBI-5327925|uniprotkb:B1PKZ2	psi-mi:p88970_hhv8(display_short)|uniprotkb:K1(gene name)	psi-mi:1a68_human(display_short)|psi-mi:HLA class I histocompatibility antigen, A-68 alpha chain(display_long)|uniprotkb:HLA-A(gene name)|uniprotkb:MHC class I antigen A*68(gene name synonym)|uniprotkb:HLA class I histocompatibility antigen, A-28 alpha chain(gene name synonym)|uniprotkb:Aw-68(gene name synonym)|uniprotkb:HLAA(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14032407|imex:IM-26114-141	intact-miscore:0.35
uniprotkb:D2XQB9	uniprotkb:O43149	intact:EBI-14063590|uniprotkb:D2XQB9	uniprotkb:Q6NXG0|uniprotkb:Q6ZRA1|uniprotkb:Q6ZSF4|uniprotkb:Q9NVB9|uniprotkb:A7MBM5|ensembl:ENSP00000371051.2|intact:EBI-715672|uniprotkb:O43149	psi-mi:d2xqb9_hhv8(display_short)|uniprotkb:ORF47(gene name)	psi-mi:zzef1_human(display_short)|psi-mi:Zinc finger ZZ-type and EF-hand domain-containing protein 1(display_long)|uniprotkb:ZZEF1(gene name)|uniprotkb:KIAA0399(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063588|imex:IM-26114-13	intact-miscore:0.35
uniprotkb:D2XQB9	uniprotkb:Q8IZ52	intact:EBI-14063590|uniprotkb:D2XQB9	uniprotkb:Q6UXD6|uniprotkb:Q7L4G1|uniprotkb:Q9H0F8|uniprotkb:Q9H618|uniprotkb:B4DXU0|ensembl:ENSP00000243776.6|intact:EBI-372500|uniprotkb:Q8IZ52	psi-mi:d2xqb9_hhv8(display_short)|uniprotkb:ORF47(gene name)	psi-mi:chss2_human(display_short)|psi-mi:Chondroitin sulfate synthase 2(display_long)|uniprotkb:CHPF(gene name)|uniprotkb:CSS2(gene name synonym)|uniprotkb:Chondroitin-polymerizing factor(gene name synonym)|uniprotkb:N-acetylgalactosaminyltransferase 2(gene name synonym)|uniprotkb:Chondroitin glucuronyltransferase 2(gene name synonym)|uniprotkb:N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase II(gene name synonym)|uniprotkb:Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase II(gene name synonym)|uniprotkb:UNQ651/PRO1281(orf name)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063588|imex:IM-26114-13	intact-miscore:0.35
uniprotkb:D0UZU1	uniprotkb:Q14195	intact:EBI-14988834|uniprotkb:D0UZU1	uniprotkb:Q93012|uniprotkb:B3SXQ8|ensembl:ENSP00000381526.3|intact:EBI-1104726|uniprotkb:Q14195	psi-mi:d0uzu1_hhv8(display_short)|uniprotkb:ORF73(gene name)	psi-mi:dpyl3_human(display_short)|psi-mi:Dihydropyrimidinase-related protein 3(display_long)|uniprotkb:DPYSL3(gene name)|uniprotkb:Unc-33-like phosphoprotein 1(gene name synonym)|uniprotkb:Collapsin response mediator protein 4(gene name synonym)|uniprotkb:ULIP1(gene name synonym)|uniprotkb:ULIP(gene name synonym)|uniprotkb:DRP3(gene name synonym)|uniprotkb:CRMP4(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988832|imex:IM-26114-59	intact-miscore:0.35
uniprotkb:D0UZU1	uniprotkb:O75521	intact:EBI-14988834|uniprotkb:D0UZU1	uniprotkb:Q9NYH7|uniprotkb:Q9NQH1|uniprotkb:Q9H0T9|uniprotkb:Q5JYK7|uniprotkb:Q7L124|uniprotkb:Q9UN55|uniprotkb:Q9BUE9|uniprotkb:Q8N0X0|uniprotkb:Q5JYK5|intact:EBI-2802486|ensembl:ENSP00000369461.3|intact:EBI-2512024|uniprotkb:O75521	psi-mi:d0uzu1_hhv8(display_short)|uniprotkb:ORF73(gene name)	psi-mi:eci2_human(display_short)|psi-mi:Enoyl-CoA delta isomerase 2(display_long)|uniprotkb:ECI2(gene name)|uniprotkb:Peroxisomal 3,2-trans-enoyl-CoA isomerase(gene name synonym)|uniprotkb:PECI(gene name synonym)|uniprotkb:Renal carcinoma antigen NY-REN-1(gene name synonym)|uniprotkb:Hepatocellular carcinoma-associated antigen 88(gene name synonym)|uniprotkb:DRS-1(gene name synonym)|uniprotkb:Diazepam-binding inhibitor-related protein 1(gene name synonym)|uniprotkb:"Delta(3),delta(2)-enoyl-CoA isomerase"(gene name synonym)|uniprotkb:Dodecenoyl-CoA isomerase(gene name synonym)|uniprotkb:HCA88(gene name synonym)|uniprotkb:DRS1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988832|imex:IM-26114-59	intact-miscore:0.35
uniprotkb:Q77UU3	uniprotkb:O94766	uniprotkb:Q2HRD1|intact:EBI-2608709|uniprotkb:Q77UU3	uniprotkb:Q9UEP0|uniprotkb:Q96I06|uniprotkb:B7ZAB3|ensembl:ENSP00000265471.5|intact:EBI-3917958|uniprotkb:O94766	psi-mi:q77uu3_hhv8(display_short)|uniprotkb:ORF8(gene name)	psi-mi:b3ga3_human(display_short)|psi-mi:Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3(display_long)|uniprotkb:B3GAT3(gene name)|uniprotkb:"UDP-GlcUA:Gal beta-1,3-Gal-R glucuronyltransferase"(gene name synonym)|uniprotkb:Glucuronosyltransferase I(gene name synonym)|uniprotkb:Beta-1,3-glucuronyltransferase 3(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988898|imex:IM-26114-119	intact-miscore:0.4
uniprotkb:O92597	uniprotkb:Q9ULM3	intact:EBI-14062647|uniprotkb:O92597	uniprotkb:A7E2B9|uniprotkb:Q641P6|uniprotkb:Q9NW96|uniprotkb:D3DNS9|ensembl:ENSP00000306983.5|intact:EBI-2795509|uniprotkb:Q9ULM3	psi-mi:o92597_hhv8(display_short)|uniprotkb:KIE-1(gene name synonym)|uniprotkb:K8(gene name synonym)|uniprotkb:K8(gene name)	psi-mi:yets2_human(display_short)|psi-mi:YEATS domain-containing protein 2(display_long)|uniprotkb:YEATS2(gene name)|uniprotkb:KIAA1197(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062645|imex:IM-26114-107	intact-miscore:0.35
uniprotkb:Q9WRJ7	uniprotkb:Q9NUQ6	uniprotkb:Q9WRJ7|intact:EBI-14062676	uniprotkb:A8K381|uniprotkb:B7WNZ7|uniprotkb:Q53T22|uniprotkb:Q8WV53|uniprotkb:Q8WYG1|uniprotkb:Q9NTW4|uniprotkb:B4DRE6|uniprotkb:B4DT67|ensembl:ENSP00000351503.4|ensembl:ENSP00000386336.1|ensembl:ENSP00000386730.3|ensembl:ENSP00000386931.3|ensembl:ENSP00000391467.2|intact:EBI-5280638|uniprotkb:Q9NUQ6	psi-mi:q9wrj7_hhv8(display_short)|uniprotkb:KIE-1(gene name)|uniprotkb:K8(gene name synonym)	psi-mi:sps2l_human(display_short)|psi-mi:SPATS2-like protein(display_long)|uniprotkb:SPATS2L(gene name)|uniprotkb:SP1224(orf name)|uniprotkb:Stress granule and nucleolar protein(gene name synonym)|uniprotkb:DNA polymerase-transactivated protein 6(gene name synonym)|uniprotkb:DNAPTP6(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062674|imex:IM-26114-63	intact-miscore:0.35
uniprotkb:Q9WRJ7	uniprotkb:Q9BY44	uniprotkb:Q9WRJ7|intact:EBI-14062676	uniprotkb:Q5QTR2|uniprotkb:Q7Z4E9|uniprotkb:Q8NFM1|uniprotkb:Q96EW9|uniprotkb:Q96K81|uniprotkb:A8MPS6|uniprotkb:D3DNI9|uniprotkb:B4DF96|uniprotkb:B4DQ14|ensembl:ENSP00000417229.1|intact:EBI-1776615|uniprotkb:Q9BY44	psi-mi:q9wrj7_hhv8(display_short)|uniprotkb:KIE-1(gene name)|uniprotkb:K8(gene name synonym)	psi-mi:eif2a_human(display_short)|psi-mi:Eukaryotic translation initiation factor 2A(display_long)|uniprotkb:EIF2A(gene name)|uniprotkb:65 kDa eukaryotic translation initiation factor 2A(gene name synonym)|uniprotkb:MSTP089(orf name)|uniprotkb:MSTP004(orf name)|uniprotkb:CDA02(orf name)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062674|imex:IM-26114-63	intact-miscore:0.35
uniprotkb:E5LBS6	uniprotkb:O15504	intact:EBI-14033439|uniprotkb:E5LBS6	uniprotkb:Q49AE7|uniprotkb:Q9BS49|uniprotkb:A4D143|uniprotkb:B4DP42|ensembl:ENSP00000258742.5|intact:EBI-13077614|intact:EBI-2515057|uniprotkb:O15504	psi-mi:e5lbs6_hhv8(display_short)|uniprotkb:orf10(gene name)	psi-mi:nup42_human(display_short)|psi-mi:Nucleoporin NUP42(display_long)|uniprotkb:NUP42(gene name)|uniprotkb:Nucleoporin-like protein 2(gene name synonym)|uniprotkb:Nucleoporin-42(gene name synonym)|uniprotkb:Nucleoporin hCG1(gene name synonym)|uniprotkb:NUPL2(gene name synonym)|uniprotkb:NUP42 homolog(gene name synonym)|uniprotkb:NLP-1(gene name synonym)|uniprotkb:CG1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062727|imex:IM-26114-151	intact-miscore:0.35
uniprotkb:Q98143	uniprotkb:Q96S59	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	uniprotkb:A0PJA2|uniprotkb:O94764|uniprotkb:Q6P3T7|uniprotkb:Q7LBR2|uniprotkb:Q7Z7F9|ensembl:ENSP00000011619.3|uniprotkb:B2R8E1|intact:EBI-636085|uniprotkb:Q96S59	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:ranb9_human(display_short)|psi-mi:Ran-binding protein 9(display_long)|uniprotkb:RANBP9(gene name)|uniprotkb:RANBPM(gene name synonym)|uniprotkb:BPM-L(gene name synonym)|uniprotkb:BPM90(gene name synonym)|uniprotkb:Ran-binding protein M(gene name synonym)|uniprotkb:RANBP7(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062843|imex:IM-26114-67	intact-miscore:0.35
uniprotkb:Q98143	uniprotkb:Q9H7D7	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	intact:EBI-1642504|uniprotkb:A0MNN3|uniprotkb:Q4G100|uniprotkb:Q59EC4|uniprotkb:Q5GLZ9|uniprotkb:Q86UY4|uniprotkb:Q9H3C2|ensembl:ENSP00000504428.1|intact:EBI-1046864|uniprotkb:Q9H7D7	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:wdr26_human(display_short)|psi-mi:WD repeat-containing protein 26(display_long)|uniprotkb:WDR26(gene name)|uniprotkb:PRO0852(orf name)|uniprotkb:MIP2(gene name synonym)|uniprotkb:CDW2(gene name synonym)|uniprotkb:Myocardial ischemic preconditioning up-regulated protein 2(gene name synonym)|uniprotkb:CUL4- and DDB1-associated WDR protein 2(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062843|imex:IM-26114-67	intact-miscore:0.35
uniprotkb:Q98143	uniprotkb:Q96PY6	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	uniprotkb:Q9Y594|uniprotkb:Q14CB7|uniprotkb:Q5H9T1|uniprotkb:Q6PIB8|uniprotkb:Q96SS2|uniprotkb:Q9H6P7|uniprotkb:Q05DG5|uniprotkb:G5E9Z3|ensembl:ENSP00000408020.2|intact:EBI-373615|uniprotkb:Q96PY6	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:nek1_human(display_short)|psi-mi:Serine/threonine-protein kinase Nek1(display_long)|uniprotkb:NEK1(gene name)|uniprotkb:Renal carcinoma antigen NY-REN-55(gene name synonym)|uniprotkb:Never in mitosis A-related kinase 1(gene name synonym)|uniprotkb:KIAA1901(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062843|imex:IM-26114-67	intact-miscore:0.35
